instructions,cycles,cpu_migrations,branches,branch_misses,context_switches,cache_references,cache_misses,L1_dcache_stores,L1_dcache_loads,L1_dcache_load_misses,LLC_stores,LLC_store_misses,LLC_loads,minor_faults,page_faults,thread,seconds,workload,class,app,dwarfs,power,MIPS,instructions_per_cycle,instructions_per_loads,instructions_per_stores,instructions_per_branches,instruction_per_cache_misses,Loads_PTI,Stores_PTI,L1_load_ratio,L1_load_rate_PTI,branch_miss_predict_ratio,branch_miss_predict_rate_PTI,cache_misses_PTI
402578532217,220930291834,8,4236501795,9658932,7766,897055530,443202536,65940013469,110829263564,6864619644,479265391,44416827,767808485,5444,5444,8,9.96,A,CPU,bt,DLA,402,40419.5313470884,1.82219707797917,524.321546429641,839.99082716365,95.0261682155147,908.339866126127,1.90722659942069,1.19048919066967,16.1449970007981,17.0516286752712,0.002279931053352,0.023992665348568,1.10090951337937
401267570854,221844493845,8,4315417806,9488694,7742,901321145,440101609,65923603056,110824888599,6881764396,508030022,45226805,788770725,5428,5428,8,10,A,CPU,bt,DLA,402,40126.7570854,1.80877859035059,508.725232993402,789.850114121799,92.9846399336102,911.761199341582,1.96569765984651,1.26606299362488,16.1041387385213,17.1500636878127,0.002198789184863,0.023646800013781,1.0967784116303
401183165587,221021545381,8,4258164366,9450774,7698,894865388,442969203,65939687857,110883785611,6886440718,490454497,44794484,776400342,5479,5479,8,9.98,A,CPU,bt,DLA,402,40198.7139866734,1.81513148365439,516.72203615155,817.982438821435,94.2150492804626,905.668301249828,1.93527647368751,1.22252013312269,16.1017556313479,17.1653282308692,0.0022194479094,0.023557254667383,1.10415700606943
399055717052,220064620547,8,4296912796,9615017,8002,893069879,434925098,66100737859,111090364803,6885453572,497682202,45195162,783134834,4388,4388,8,10.1,A,CPU,bt,DLA,402,39510.4670348515,1.81335698605298,509.561955013228,801.828386565449,92.8703317934405,917.527452168327,1.96246990216144,1.24714966039479,16.1340663532688,17.2543664400196,0.002237657000847,0.02409442238049,1.08988564607715
400133542982,219771187227,8,4157237889,9529977,7673,884824607,437814310,66231270506,111389669861,6914212337,483669831,45529901,787001095,4399,4399,8,9.94,A,CPU,bt,DLA,398,40254.8835997988,1.82068244718861,508.428190918845,827.286544117737,96.2498547510953,913.934364050366,1.96684609126959,1.20877102028349,16.110247188233,17.2797618651807,0.002292381926282,0.023816991019992,1.09417047802887
400762484274,221142686584,8,4281604502,9555663,7720,911813553,439667862,66016071624,111137812421,6892856342,523443556,45348429,794834320,4393,4393,8,9.99,A,CPU,bt,DLA,402,40116.3647921922,1.81223485372541,504.208832192852,765.626932799608,93.6010049706361,911.511890932797,1.98330520243151,1.30611915171711,16.1236223282078,17.1993552602278,0.002231794878657,0.023843706372144,1.09707839244604
402722815818,220711247076,8,4165429388,9565957,7762,882745236,434090475,65955930560,110780032966,6891557980,488149943,44524567,761236511,5488,5488,8,9.94,A,CPU,bt,DLA,402,40515.3738247485,1.82465923759348,529.037703786649,824.998182613738,96.6821852695874,927.739351613278,1.89022444495427,1.21212388229975,16.0747443883509,17.1124100977543,0.002296511621961,0.023753203504425,1.07788895475983
401513307384,220293138693,8,4235735078,9594538,7835,879337742,432071358,66198668209,110924989139,6883398882,500173400,45532212,777001862,5456,5456,8,9.98,A,CPU,bt,DLA,402,40231.7943270541,1.82263192474437,516.74690502093,802.74822168472,94.7918838147885,929.275454042015,1.93518333691712,1.24572060452692,16.1148570699669,17.1436382192355,0.002265141191155,0.023895940242957,1.07610719259866
400745348283,221466811347,8,4279743567,9615886,7738,897248883,435735283,66145434615,111039469714,6892831152,502457133,44650074,791823064,5452,5452,8,10,A,CPU,bt,DLA,402,40074.5348283,1.80950520687771,506.104667194943,797.571219439729,93.6377009531702,919.699101536838,1.97587587078073,1.25380652614631,16.1094138628046,17.2000278519325,0.002246836954005,0.023995003413513,1.08731214190487
401641563141,222130328268,8,4295783946,9579731,7734,904506762,443337606,66067832285,111122295211,6907837981,501650667,45110664,775244318,5459,5459,8,10.01,A,CPU,bt,DLA,402,40124.0322818182,1.80813473906373,518.083852813224,800.639946405174,93.496686097304,905.949681924795,1.93018947525569,1.24900088296861,16.0864072835295,17.1990117929477,0.002230030914129,0.023851443374243,1.10381406379589
401102615026,220931534890,8,4203793914,9626214,7758,887411744,439513460,65887041950,110738690725,6867558211,492403350,45517002,775949663,4402,4402,8,9.98,A,CPU,bt,DLA,402,40190.6427881764,1.81550639760732,516.918344258627,814.581409785291,95.4144335406638,912.605987143147,1.93454152112596,1.22762438227455,16.1249001934379,17.121698921247,0.00228988722971,0.023999379808023,1.09576313774845
402943926133,221028504491,8,4243643605,9659126,7666,896613840,442376402,65926157052,110811525911,6879935440,489837036,44455577,776149967,5449,5449,8,9.95,A,CPU,bt,DLA,402,40496.8769982915,1.82304054882391,519.157306274807,822.608125803293,94.9523484154603,910.862162428366,1.92619845259515,1.21564566241487,16.1064775792431,17.0741758190174,0.002276139774938,0.023971389996364,1.09786095113886
402569807542,221964466212,8,4288522795,9641825,7705,901655435,443839129,65831648964,110684610250,6868383846,510042335,44243669,772393480,4399,4399,8,10.02,A,CPU,bt,DLA,402,40176.6274992016,1.81366781094368,521.197832407907,789.28704524498,93.8714393710014,907.017388144703,1.91865725031904,1.26696618932801,16.1150880224116,17.0613486588495,0.002248285822624,0.023950690835139,1.10251469604733
401317317196,220801105849,8,4231051823,9534086,7681,888820606,436818750,66028777238,110784040766,6869366928,503048778,45365242,775954971,4405,4405,8,9.98,A,CPU,bt,DLA,402,40212.1560316633,1.81755121041128,517.191502335256,797.770186007688,94.8504849348426,918.727314695168,1.93351978036131,1.25349382258109,16.1272562562406,17.1170458728175,0.002253360724199,0.023756976316434,1.08846224990252
401288913501,221074659139,8,4309735512,9528183,7761,890102132,434943146,66215681948,111086349531,6874374814,495235016,46182305,776876303,4322,4322,8,10,A,CPU,bt,DLA,402,40128.8913501,1.81517372938113,516.541580624065,810.29995968823,93.1121903846892,922.623835302373,1.93595256899133,1.23411088454794,16.1594839584201,17.1307369396909,0.002210850984584,0.023743947762903,1.08386534331434
401370910687,221091525007,8,4322242332,9577678,7747,890380045,439801375,66106255115,110965916845,6886245639,502953438,45126964,782972115,4395,4395,8,9.98,A,CPU,bt,DLA,402,40217.5261209419,1.81540613406277,512.6247831789,798.027969115901,92.861732373362,912.618589896405,1.95074454613524,1.25308891254508,16.1141386267938,17.1568129519234,0.002215904908684,0.023862411911233,1.09574800587123
399768554889,220738089863,8,4298082414,9780548,7984,899506487,439692590,66018244943,111088444762,6901289679,491692490,44569735,781379656,4378,4378,8,10.1,A,CPU,bt,DLA,402,39581.0450385149,1.81105379292316,511.618842158593,813.045883391467,93.0109096063043,909.200118403178,1.95458008501184,1.22994288566924,16.0967659566634,17.2632129130722,0.002275560833394,0.02446552606599,1.09986787260465
403285273482,221019080276,8,4266951098,9602659,7738,879629684,440644843,65842218228,110831953887,6882787287,492090543,44766106,772747973,4448,4448,8,9.96,A,CPU,bt,DLA,402,40490.4893054217,1.82466270775534,521.884608660112,819.534695837469,94.5136853504197,915.216142633944,1.91613238521711,1.22020459301984,16.1027719244406,17.0667954908778,0.002250473178495,0.023811082703541,1.0926380703055
400859181744,221752846138,8,4311243097,9612538,7831,890420934,442007230,65976605303,110948498255,6876284219,483630897,44445172,777249607,4416,4416,8,9.99,A,CPU,bt,DLA,402,40126.0442186186,1.80768449526253,515.740603962763,828.853541472558,92.9799532814422,906.906390974645,1.93895922158613,1.20648576613835,16.1349494467428,17.1538648287502,0.002229644161492,0.023979837403697,1.10264963391129
400889951914,221940985093,8,4251984794,9704611,7715,898123302,443196124,65947738078,110920664528,6890020190,484818571,44346302,762819512,5464,5464,8,10.02,A,CPU,bt,DLA,402,40008.9772369261,1.80629076574575,525.537097055797,826.88654250004,94.2830163644278,904.543000728048,1.90281524482719,1.20935575632488,16.0987430325658,17.1868118846692,0.002282371991004,0.024207668348051,1.10553063723352
401150917952,221984467708,8,4248229988,9740048,7801,911173469,448501891,65673566085,110786171204,6881760879,504952204,43730364,776886486,4386,4386,8,10.01,A,CPU,bt,DLA,402,40075.0167784216,1.80711255203529,516.357183682559,794.433442956118,94.4277779416683,894.42413956734,1.93664391936642,1.25875869006592,16.0985208803271,17.1550420827491,0.002292730861444,0.024280258536428,1.11803780305363
400082190760,221042693910,8,4266241914,9589139,7774,909721291,438295152,66136023038,111044462518,6889238293,545054409,44992973,789523830,4402,4402,8,9.98,A,CPU,bt,DLA,402,40088.3958677355,1.80997699441221,506.738587941038,734.02248317562,93.7785992508066,912.81454730761,1.97340408604595,1.36235608979397,16.118539930725,17.2195575112032,0.002247678212652,0.023967922645555,1.09551277743058
399335283065,220718476061,8,4195445258,9485205,7824,914799110,444502769,65982776685,110625049541,6862825050,498828623,44667977,773400195,4399,4399,8,9.96,A,CPU,bt,DLA,402,40093.9039221888,1.80925172279024,516.337189525793,800.546048587513,95.1830517401069,898.386491412385,1.9367189121481,1.24914738104623,16.1194622819359,17.1856215592223,0.002260833932206,0.023752484196234,1.11310667464274
406783116225,220401774168,7,4240535649,9726697,7747,849748735,432837713,66223455139,110955753629,6880670675,491731465,44722827,773462370,4355,4355,8,9.94,A,CPU,bt,DLA,402,40923.854751006,1.84564356507826,525.924895641659,827.246465151462,95.9272954870518,939.805160242587,1.90141217555397,1.20882958359563,16.1257178071526,16.9148384005057,0.002293742537524,0.023911260354818,1.06405033969155
402291701370,220908341129,8,4247481302,9433473,7846,883419303,438551000,66125825702,110986652180,6868362929,499362444,45274455,771885029,5464,5464,8,9.98,A,CPU,bt,DLA,402,40309.7897164329,1.82107972616154,521.18085758339,805.610646542734,94.7130011333008,917.320223577189,1.9187197408531,1.24129441969453,16.159112925059,17.0730912559465,0.002220956922296,0.023449335315331,1.09013185831704
401644239783,220945630562,8,4261706950,9565862,7807,885797891,437191613,66114131015,111020910566,6872665272,486608086,45245092,776008515,4399,4399,8,9.98,A,CPU,bt,DLA,402,40244.9138059118,1.81784196755271,517.57710388397,825.39573701823,94.2449221627029,918.691548145046,1.93207928344562,1.21154005909036,16.1539819228955,17.1113253751956,0.002244608114127,0.023816753864485,1.08850462597498
408193137454,236552971625,10,6672236101,10456834,9890,981892060,373415776,66175811814,112603676393,6896834679,589045580,48137510,834071509,4583,4583,10,8.68,A,CPU,bt,DLA,402,47026.8591536866,1.72558871127223,489.398250688839,692.973772002499,61.1778617055866,1093.13308030671,2.04332565266116,1.44305605839927,16.3268632110125,16.8960083993995,0.001567215824157,0.025617368447745,0.914801699825443
407256303009,235845429196,10,6670587595,10395831,10016,963330461,374099923,66624963863,112134186370,6916154192,566377827,49277639,825328395,4628,4628,10,8.75,A,CPU,bt,DLA,402,46543.5774867429,1.72679328319969,493.447584593282,719.054107690201,61.0525380574063,1088.62974293903,2.02655769573629,1.39071592708409,16.2133728163127,16.9823134495408,0.001558458059646,0.025526507320306,0.918585962294444
409705072701,235995180619,10,6702945664,10314706,9854,973285204,373769495,66365972752,112219347465,6911858466,584128360,49074242,816119496,4590,4590,10,8.68,A,CPU,bt,DLA,402,47201.0452420507,1.73607389619725,502.016034060042,701.395619108444,61.1231379811764,1096.14368797272,1.99196824832969,1.42572889358949,16.2357704540705,16.8703267949143,0.001538831808737,0.025175929436265,0.912289156040727
409030579608,235749718864,9,6684400187,10377795,9814,963092921,375034048,66568067675,111940428564,6905186564,570945329,49965144,804199056,4597,4597,10,8.68,A,CPU,bt,DLA,402,47123.3386645161,1.73502043429355,508.618577149884,716.409363264972,61.1918149968779,1090.6491871586,1.9661098609564,1.39584998644154,16.2110650489298,16.881834533295,0.00155253945151,0.025371684948215,0.916885110055632
409716512242,237573052338,10,6641721045,10334822,9973,979102841,377726045,66126843521,111805913980,6876403703,578612152,47466406,864297215,4610,4610,10,8.74,A,CPU,bt,DLA,398,46878.3194784897,1.72459169173399,474.045854980569,708.102155866923,61.6883048032319,1084.69224631307,2.1095005672837,1.41222561139601,16.2593586428356,16.7833209000335,0.001556045779396,0.025224323870783,0.921920483343603
409479056208,237130660680,10,6905998624,10650648,10789,981702036,369498120,66255219053,112673821511,6906009969,574401544,45861931,836095910,4599,4599,10,8.92,A,CPU,bt,DLA,402,45905.7237901345,1.72680772293963,489.751296843445,712.879449028779,59.293243237113,1108.20335488581,2.04185268409746,1.40276171709311,16.3153285351129,16.8653557838914,0.001542231410673,0.026010238713137,0.902361462443903
410135545247,237324574618,10,6593920712,10537121,9906,969899768,375890746,66122192983,112389612240,6924819411,565699091,50735452,819989472,4571,4571,10,8.72,A,CPU,bt,DLA,402,47033.892803555,1.72816298483694,500.17172079863,725.006548131434,62.1990410804624,1091.10306548222,1.99931335262875,1.37929788713952,16.2299701363288,16.8842215488287,0.001598005414415,0.025691801459574,0.916503703119961
408301364612,235662172053,10,6525090042,10450522,9750,993502133,376941891,66540403491,112752307638,6932488560,594325405,47648989,856579356,4639,4639,10,8.68,A,CPU,bt,DLA,402,47039.3277202765,1.73257065847706,476.66496017212,686.999682626725,62.5740582863822,1083.19445081788,2.0979096085412,1.45560474813689,16.2643337471299,16.9788522910958,0.001601590465838,0.025595118963002,0.923195276014323
408523156534,235653629735,10,6595867002,10483581,9785,982212130,368476141,66243212077,112098741818,6889695105,585931472,45351602,843762971,4617,4617,10,8.66,A,CPU,bt,DLA,402,47173.5746575058,1.73357464085487,484.168149794286,697.220026668921,61.936233160876,1108.68279130724,2.06539814819476,1.4342674647165,16.2704938476374,16.8648826750818,0.001589416675142,0.025662146275734,0.90197124717784
408649149633,235780794168,10,6571306504,10392651,10056,954539773,377843142,66527053586,112475951384,6897598209,557614561,49796857,814271142,4577,4577,10,8.69,A,CPU,bt,DLA,402,47025.2185998849,1.73317403173147,501.858814042313,732.852364723309,62.1868953128655,1081.53120755332,1.99259228296763,1.36453131372177,16.3065385915406,16.8790225434082,0.001581519747051,0.025431720607601,0.924615020829809
409499004597,235988950247,10,6549333158,10397861,10024,978840076,374516944,66268182006,112681022112,6900954925,573210521,46450077,856686095,4578,4578,10,8.7,A,CPU,bt,DLA,402,47068.8511031035,1.73524651967134,478.003561616113,714.395478789546,62.5252975712188,1093.40581556438,2.09203462128825,1.3997848946278,16.3283231576824,16.8521897429065,0.001587621327112,0.025391663675063,0.914573514943151
408224404054,236659860146,10,6626487184,10365759,9776,992512523,375542113,66113288531,112175030533,6934855610,587509196,48281697,878736208,4609,4609,10,8.69,A,CPU,bt,DLA,402,46976.3410879172,1.72494145733949,464.558533422809,694.839173298659,61.6049488543008,1087.02696694365,2.15258127459661,1.43918195523236,16.175539454815,16.9878516353536,0.001564291714776,0.025392306038198,0.919940379042903
408949814170,236049226362,10,6699871698,10492242,10084,947592067,374606906,66108814727,112442142299,6918767166,538424299,48403782,822573007,4558,4558,10,8.7,A,CPU,bt,DLA,402,47005.7257666667,1.73247682474012,497.159292476029,759.530754703179,61.038454556089,1091.67718912795,2.01142775592033,1.31660238088818,16.2517598296355,16.9183770875217,0.00156603625755,0.025656551577838,0.916021704913347
408211716695,237327206781,10,6790198625,10279638,10131,983929423,373674291,66221310306,112619657271,6906156385,581769810,48822307,836058559,4604,4604,10,8.76,A,CPU,bt,DLA,402,46599.511038242,1.72003758958697,488.25732635673,701.672224440454,60.1177873047859,1092.42655041259,2.04810034794927,1.42516685878146,16.3071397449972,16.9180748679,0.001513893564491,0.025182123833257,0.915393350355975
410181129029,236174797409,10,6615888749,10544836,9981,954364050,379880860,66272083530,112009208215,6911410573,553608432,49296275,833333783,4580,4580,10,8.7,A,CPU,bt,DLA,402,47147.2562102299,1.73676926382057,492.217089234459,740.922835201686,61.9993994141754,1079.76255773718,2.03162389496734,1.34966821440696,16.2064179275607,16.8496551495702,0.001593865374715,0.02570775507143,0.926129539160594
408386386788,237343014253,10,6772674801,10525358,9883,975071190,381362314,66331502409,112397364725,6904347656,563108833,48673930,817562572,4577,4577,10,8.73,A,CPU,bt,DLA,402,46779.6548439863,1.72065897146091,499.516979830628,725.235270440164,60.2991283041821,1070.86193836132,2.00193394895019,1.37886288871896,16.2792156949578,16.9064099082817,0.001554091745029,0.025773038329664,0.933827194876531
409032924887,236263144104,10,6586844685,10368040,9730,990354217,380491068,66349999110,112400733431,6939213645,603131405,49861438,842085346,4591,4591,10,8.69,A,CPU,bt,DLA,402,47069.381459954,1.73125997471256,485.73808679839,678.18210342902,62.0984620782811,1075.01321131407,2.05872264740702,1.47453021090325,16.1979064460697,16.9649268378995,0.001574052599663,0.025347690538272,0.930221126099115
409073436400,235463719407,10,6741270223,10500134,10574,971630384,370840716,66079938507,112645038990,6940440614,581268541,51502958,857286017,4580,4580,10,8.81,A,CPU,bt,DLA,402,46432.8531668558,1.73730983877357,477.172645170999,703.759807293614,60.68195204582,1103.09741824574,2.09567755008597,1.42093934554974,16.2302431869782,16.9662461466051,0.001557589838807,0.025668090532607,0.906538247175221
409180884270,235758492452,9,6598139017,10548682,9894,969597546,373778844,65885928718,112224076102,6915299813,572068290,48684908,829753003,4584,4584,10,8.66,A,CPU,bt,DLA,402,47249.5247424942,1.73559340329303,493.135767861753,715.26580204262,62.0145897526184,1094.71386847673,2.02783911687449,1.39808166019437,16.228374638368,16.9003491581413,0.001598735942486,0.025779997075913,0.913480708334753
410258416109,236147715063,10,6654854913,10426519,9999,983835920,375393111,65923979237,112431749597,6909381271,579370597,47833448,852550626,4573,4573,10,8.69,A,CPU,bt,DLA,402,47210.4046155351,1.73729572610749,481.212966828553,708.110522407129,61.6479880436726,1092.87678459555,2.07808199058003,1.41220892552286,16.2723325269221,16.8415345053257,0.001566753766432,0.02541451580418,0.915016234305022
409192944638,236990486498,10,6658494511,10476615,9911,995338145,370882034,66381610282,112871406132,6900251633,587872460,49163472,871352255,4592,4592,10,8.72,A,CPU,bt,DLA,402,46925.7964034404,1.72662181796674,469.606800567699,696.057346585006,61.4542737794562,1103.29675510246,2.12944105321967,1.43666323601956,16.3575782645665,16.8630757773804,0.001573420986184,0.025603117398,0.906374459432842
410638655250,235693359543,10,6597207879,10429389,9837,977411985,372859673,66452918457,112610147848,6923491489,585026983,49114948,832204538,4598,4598,10,8.68,A,CPU,bt,DLA,402,47308.6008352535,1.74225805956609,493.434770539547,701.91404359549,62.2443104388344,1101.32225334543,2.02661032360275,1.42467586896765,16.2649362719539,16.86030138781,0.001580879243354,0.025397971834022,0.907999449718147
410127798082,235593916092,10,6601611856,10467907,9713,964905665,376349470,66512023462,112301019877,6896254359,565352404,48310155,813578124,4614,4614,10,8.65,A,CPU,bt,DLA,402,47413.6182753757,1.74082508107656,504.103768259629,725.437435447785,62.1254031633574,1089.7525591892,1.98371855749543,1.37847862701315,16.284350029874,16.8148913369222,0.001585659264485,0.025523524737787,0.917639505929694
407574802679,237605725476,10,6603156518,10449652,9771,996686778,377849922,66457992722,112577630802,6916963752,628771573,49037974,844857070,4598,4598,10,8.75,A,CPU,bt,DLA,402,46579.9774490286,1.71534083138147,482.418644705193,648.208061847287,61.7242377290261,1078.66848435925,2.07288837397879,1.54271453698086,16.2755849008821,16.9710288922049,0.001582523747773,0.025638611443382,0.927068895123993
408974885753,236671820633,10,6685458650,10454947,9781,976590691,373862573,66257239877,112040511317,6940377554,593520593,50406561,841973808,4559,4559,10,8.7,A,CPU,bt,DLA,402,47008.6075578161,1.72802526578433,485.733501288439,689.066041812976,61.173796318821,1093.91769941358,2.05874208253587,1.45123970609397,16.1432876591025,16.9701803112469,0.001563833918859,0.025563787323396,0.914145552756004
408810338678,236910694835,10,6750899793,10482816,10116,950427645,374119828,66269447644,111718723988,6900075411,547341895,46525021,795567888,4604,4604,10,8.71,A,CPU,bt,DLA,402,46935.7449687715,1.72558836553463,513.85977846054,746.901237439535,60.5564222863884,1092.72566723729,1.94605618481344,1.33886510006078,16.1909424656287,16.8784268844895,0.001552802785026,0.025642247781451,0.915142775522309
410473492525,237298912656,10,6754054158,10478318,10180,966863176,381175831,66480029974,111909913180,6924701316,571785529,50029882,833059523,4615,4615,10,8.8,A,CPU,bt,DLA,402,46644.7150596591,1.72977401341928,492.730088537743,717.880169585404,60.7743857130321,1076.86127803051,2.02950869707929,1.39299014287792,16.1609733146792,16.8700328817902,0.001551411604775,0.025527392610771,0.928624717409211
407107606375,235902216781,10,6673089499,10376531,9885,974331289,379257070,66500637403,112745319170,6894770194,569030172,46046485,815365251,4607,4607,10,8.67,A,CPU,bt,DLA,402,46955.8946222607,1.72574726905995,499.294771117245,715.441160077888,61.0073649448291,1073.43445535504,2.00282489993307,1.39773898372178,16.3522954351856,16.935989615603,0.001554981542141,0.025488423300158,0.931589250756111
407719570715,235982308396,10,6594664075,10524791,9971,974556042,382288004,66629221627,112622406431,6909617385,567126670,47375034,838256652,4563,4563,10,8.67,A,CPU,bt,DLA,402,47026.4787445213,1.72775481978424,486.389901878166,718.921525441574,61.8256769530751,1066.52462658755,2.05596373637396,1.39097240047971,16.299369437661,16.9469848427509,0.001595955590808,0.025813798885207,0.937624856539504
409374660017,236102802741,10,6474290267,10412655,9835,979103907,379149603,66267452967,112617527649,6901094091,584079476,49429822,845281260,4599,4599,10,8.68,A,CPU,bt,DLA,402,47162.9792646313,1.73388310204041,484.305851069028,700.888623617722,63.2308165272751,1079.71802364514,2.06481089954346,1.42676021025763,16.3187932469823,16.8576484209194,0.001608308335058,0.025435514253783,0.926167738335966
409423535358,239367094069,12,6316806974,11122229,10860,1016254812,383304544,66165750944,112092284872,6912261755,552276860,54063498,897601588,4839,4839,12,7.41,A,CPU,bt,DLA,402,55252.8387797571,1.71044201773189,456.130582690101,741.337479462746,64.8149511364189,1068.14161680797,2.19235464130106,1.34891331910631,16.2164409921134,16.8829125784279,0.001760735929684,0.027165582922034,0.936205447165704
407894841290,239366913347,11,6500415812,11117635,11383,1021189752,391509001,66778993561,111967125149,6896011424,567762670,52030849,891903086,4795,4795,12,7.49,A,CPU,bt,DLA,402,54458.5902923899,1.70405690404961,457.330900287971,718.424903296302,62.7490383825926,1041.8530359408,2.18660055415088,1.39193393131525,16.2365051715726,16.9063462587338,0.00171029597514,0.027256130439992,0.959828272801444
408477516907,239287850694,12,6344645914,10985109,10945,1009676363,381516089,66410698629,111867114681,6906783594,554157403,53454307,882323393,4825,4825,12,7.44,A,CPU,bt,DLA,402,54902.8920573925,1.70705497885623,462.956689290681,737.114608043953,64.3814520847664,1070.66917669886,2.16002927084205,1.35664113705961,16.1967018596297,16.9086015952562,0.001731398276421,0.026892811832532,0.93399531971514
408428008455,239734803413,12,6366742803,10996035,10952,1020108552,382643972,66202584481,112351414490,6922890998,574967193,54784697,880413493,5962,5962,12,7.44,A,CPU,bt,DLA,402,54896.2376955645,1.70366589514909,463.904758050999,710.350109410503,64.1502289463538,1067.38388251677,2.15561488138491,1.40775652280798,16.2289734913431,16.9500887664093,0.001727105262493,0.026922823049271,0.936870058073305
407659395943,241653054051,12,6475410213,10992777,10760,1057412227,388623369,66306591555,112372092161,6917337997,596976714,53672380,883858169,4756,4756,12,7.5,A,CPU,bt,DLA,402,54354.5861257333,1.68696148924716,461.227163181879,682.873194854632,62.954991658225,1048.98322762211,2.16812902583897,1.46440072261568,16.2449908056734,16.9684252732573,0.001697618627764,0.026965592132549,0.95330408882404
407513659365,245193562556,12,6298737426,11249488,11138,1008738649,393608161,66191403498,112139375005,6919073748,547901174,54114411,873219824,4817,4817,12,7.59,A,CPU,bt,DLA,402,53690.8642114625,1.66200798714659,466.679349420038,743.772195978175,64.6976738040961,1035.32827756841,2.142798907307,1.34449769083509,16.2072813629736,16.9787529546409,0.001785990943767,0.027605180198203,0.965877221424509
406565416179,241329114169,12,6382091478,11073062,10894,1020083604,394893227,66357069321,112237934508,6916510677,554625793,54829127,871708079,4784,4784,12,7.49,A,CPU,bt,DLA,402,54281.0969531375,1.68469277972937,466.400881181921,733.044552399675,63.7041035184924,1029.55783584255,2.14407828189747,1.36417356452132,16.227537229319,17.0120487423722,0.001735020884325,0.027235622016421,0.971290747529148
409877316984,243390654076,12,6945405490,11437088,13533,1018016598,389013303,66376512536,112942394133,6914326397,567833118,54462094,894091227,4925,4925,12,7.89,A,CPU,bt,DLA,402,51948.9628623574,1.68403063190756,458.428966313971,721.827072058872,59.0141666421265,1053.63316324429,2.18136303218483,1.38537336532377,16.3345476693151,16.8692584597696,0.001646712782496,0.027903686117977,0.949096929448246
407902780954,241555960497,12,6494129492,11102771,11541,1018088290,398265820,66488118166,112202889048,6896743349,547783477,53761417,867771021,4817,4817,12,7.55,A,CPU,bt,DLA,402,54026.8584045033,1.68864713631882,470.058081086808,744.64235976581,62.8110020683277,1024.1973086066,2.12739667763594,1.34292655646732,16.2689668688728,16.9078115448734,0.001709662705937,0.027219159854789,0.976374368099523
408171069969,240909545752,12,6403472183,10989884,10857,1047950321,397087543,66338567895,112201568044,6908255280,576741677,54511971,883813414,4793,4793,12,7.48,A,CPU,bt,DLA,402,54568.3248621658,1.69429180854952,461.829458009335,707.719046926099,63.7421477448776,1027.91204902895,2.16530146065257,1.41299009026731,16.2416650074923,16.9249018077755,0.001716238266667,0.026924700961376,0.972845878151429
407229021477,240991013955,12,6411151723,11024537,10966,1021179028,387695418,66480150686,111995411619,6899209892,558841466,53432749,851307860,4395,4395,12,7.47,A,CPU,bt,DLA,402,54515.2639192771,1.68980998417245,478.356938319588,728.702228186124,63.5188557488144,1050.38389047198,2.09048917219197,1.37230265164577,16.2330778990888,16.9418423740452,0.001719587599284,0.027072080865,0.952032879665225
406018556297,238901010780,12,6361387728,11066343,11034,1021341390,385340114,66516557701,112281427611,6907548009,562820626,51731420,864245145,4773,4773,12,7.44,A,CPU,bt,DLA,402,54572.3865990591,1.69952632251898,469.795588261014,721.399567714137,63.8254691676608,1053.66283328862,2.12858533580867,1.38619434326617,16.2548892117298,17.0128874699687,0.00173961146108,0.027255756734195,0.9490702038705
406597983488,239066724339,12,6448727815,11249932,11052,986897449,387494517,66238360248,112010726108,6895717448,532981733,52838683,853428100,4428,4428,12,7.43,A,CPU,bt,DLA,402,54723.8201195155,1.70077196904843,476.429102214938,762.874144296424,63.0508830815028,1049.29996593474,2.09894818631138,1.31083220931845,16.2435202649562,16.9595465989406,0.001744519589404,0.027668440220713,0.953016327518103
409184618286,241708793544,12,6697711760,11206290,11923,1022115219,390928320,66683613187,112446924947,6915008825,558942227,54223384,897102022,4766,4766,12,7.62,A,CPU,bt,DLA,402,53698.768803937,1.69288263073273,456.118265538811,732.069610274766,61.0931961464403,1046.69986120729,2.19241384428818,1.36599031835876,16.2612843732705,16.899483792831,0.001673152025879,0.027386879905069,0.955383713194127
407125106818,241214206495,12,6421390866,11039408,10717,1031287338,392867878,66362596235,112409114733,6927551032,578878187,53964304,876564904,4814,4814,12,7.5,A,CPU,bt,DLA,402,54283.3475757333,1.68781562551308,464.455176063038,703.300134572181,63.4013900280774,1036.2901362427,2.15306029846952,1.42186806292637,16.2263856612179,17.0157794643131,0.001719161507276,0.027115517601657,0.96498071826267
405636896663,240664856782,12,6623348770,11179516,11938,1025596507,397633957,66573736709,112666973160,6923273834,555024748,54520042,860138340,4817,4817,12,7.6,A,CPU,bt,DLA,402,53373.2758767105,1.68548454513421,471.594949090399,730.844702195153,61.2434752794997,1020.126398971,2.12046376223659,1.3682797412315,16.2736554788135,17.0676629541218,0.001687894807931,0.027560402152687,0.980270681171174
408412450097,239515156785,12,6497744618,11060940,11421,1021235748,387564081,66286753649,112170777260,6902312665,552443783,53578392,874528230,4844,4844,12,7.48,A,CPU,bt,DLA,402,54600.594932754,1.70516327893024,467.008881002046,739.283276714873,62.8544939986744,1053.79334700782,2.14128690198424,1.35266146482261,16.2511874938369,16.9003483203332,0.001702273735006,0.027082768895446,0.948952660253015
